,Unnamed: 0,Path,Transcript
530,530,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0010.flac,but in egypt the traditions of our own and other lands are by us registered for ever in our temples
1292,1292,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0012.flac,they approached the door which was of an arched form and flanked on each side by a narrow tower or projection of the edifice in both of which were lattice windows the wooden shutters to close over them at need
121,121,./dataset/LibriSpeech/test-clean/1320/122612/1320-122612-0001.flac,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey
1228,1228,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,what i mean is that i want you to promise never to see me again no matter how often i come no matter how hard i beg
1623,1623,./dataset/LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,nothing was to be done but to put about and return in disappointment towards the north
484,484,./dataset/LibriSpeech/test-clean/7127/75946/7127-75946-0017.flac,his legs the best shaped at court were displayed to great advantage in flesh colored silken hose of silk so fine and so transparent that it seemed almost like flesh itself
166,166,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0029.flac,this truth which i have learned from her lips is confirmed by his face in which we have both beheld that of our son
2105,2105,./dataset/LibriSpeech/test-clean/4970/29093/4970-29093-0012.flac,but philip did afford it and he wrote thanking his friends and declining because he said the political scheme would fail and ought to fail
234,234,./dataset/LibriSpeech/test-clean/260/123288/260-123288-0002.flac,the atmosphere is charged with vapours pervaded with the electricity generated by the evaporation of saline waters
1580,1580,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0051.flac,i am by no means old said the fir tree
369,369,./dataset/LibriSpeech/test-clean/3575/170457/3575-170457-0000.flac,and often has my mother said while on her lap i laid my head she feared for time i was not made but for eternity
64,64,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0014.flac,in the light of the moon i saw a knife red with blood and my hand too was also discoloured
1198,1198,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0003.flac,the room was empty when he entered
885,885,./dataset/LibriSpeech/test-clean/5142/36377/5142-36377-0015.flac,our first impressions of people are in nine cases out of ten the right impressions
529,529,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0009.flac,tell us said the other the whole story and where solon heard the story
1060,1060,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0017.flac,when i was a young man i thought paul was making too much of his call
2037,2037,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0034.flac,well well don't trouble to answer listen and see that i do you no injustice
2290,2290,./dataset/LibriSpeech/test-clean/8555/292519/8555-292519-0007.flac,it is my heart hung in the sky and no clouds ever float between the grave flowers and my heart on high
822,822,./dataset/LibriSpeech/test-clean/1284/1181/1284-1181-0015.flac,most people talk too much so it is a relief to find one who talks too little
494,494,./dataset/LibriSpeech/test-clean/7127/75946/7127-75946-0027.flac,disdainful of a success of which madame showed no acknowledgement he thought of nothing but boldly regaining the marked preference of the princess
1065,1065,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,the clause seems superfluous on first sight
97,97,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac,uncas occupied a distant corner in a reclining attitude being rigidly bound both hands and feet by strong and painful withes
204,204,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0004.flac,one might be with less reason than now
1513,1513,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0044.flac,look closely at life
448,448,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0022.flac,i am a woman and there are few like me whoever loves me flatters me whoever flatters me pleases me and whoever pleases well said montalais you do not finish
1878,1878,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0020.flac,sit down please said gates in a cheerful and pleasant voice there's a bench here
927,927,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0029.flac,bring in the table we are hungry
1217,1217,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0022.flac,but why didn't you tell me when you were here in the summer
2540,2540,./dataset/LibriSpeech/test-clean/5683/32866/5683-32866-0013.flac,there was a bright moonlight broken by the shadows of overhanging boughs and withered leaves and the mottled lights and shadows glided oddly across his pale features
92,92,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0014.flac,they drew back a little from the entrance and motioned to the supposed conjurer to enter
724,724,./dataset/LibriSpeech/test-clean/7176/88083/7176-88083-0017.flac,but at this point in the rapids it was impossible for him to stay down
2073,2073,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0019.flac,and then there was broad street
1931,1931,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0019.flac,she was dressed in the regulation costume of the maids at elmhurst a plain black gown with white apron and cap
159,159,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0022.flac,time rolled on the hour of her delivery arrived it took place in the utmost secrecy her mother taking upon her the office of midwife and she gave birth to a son one of the most beautiful ever seen
1967,1967,./dataset/LibriSpeech/test-clean/1580/141083/1580-141083-0018.flac,now mister soames at your disposal
2603,2603,./dataset/LibriSpeech/test-clean/121/127105/121-127105-0025.flac,the departing ladies who had said they would stay didn't of course thank heaven stay they departed in consequence of arrangements made in a rage of curiosity as they professed produced by the touches with which he had already worked us up
2407,2407,./dataset/LibriSpeech/test-clean/237/126133/237-126133-0000.flac,here she would stay comforted and soothed among the lovely plants and rich exotics rejoicing the heart of old turner the gardener who since polly's first rapturous entrance had taken her into his good graces for all time
942,942,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0044.flac,i am stiff with long sitting he said i itch for a fight i turned to the farmer
1589,1589,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0060.flac,it is a very stupid story
2211,2211,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0032.flac,he felt for and found the wizard's black cloth the squire was quite out of breath
1240,1240,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0045.flac,we've tortured each other enough for tonight
973,973,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0001.flac,had eva crasweller not been good looking had jack been still at college had sir kennington oval remained in england had mister bunnit and the bar keeper not succeeded in stopping my carriage on the hill should i have succeeded in arranging for the final departure of my old friend
2455,2455,./dataset/LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,the livery becomes obnoxious to nearly all who are required to wear it
1155,1155,./dataset/LibriSpeech/test-clean/4446/2271/4446-2271-0022.flac,i'm glad she's held her own since
1205,1205,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0010.flac,alexander leaned forward and warmed his hands before the blaze
946,946,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0048.flac,by the hammer of thor shouted grim here is no stingy coward
1509,1509,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0040.flac,one thinks one hears hydras talking
1895,1895,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0037.flac,i've seen lots of that kind in my day
807,807,./dataset/LibriSpeech/test-clean/1284/1181/1284-1181-0000.flac,ojo examined this curious contrivance with wonder
1333,1333,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0012.flac,but thel is like a faint cloud kindled at the rising sun i vanish from my pearly throne and who shall find my place
1327,1327,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0006.flac,and gentle sleep the sleep of death and gently hear the voice of him that walketh in the garden in the evening time
78,78,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0000.flac,notwithstanding the high resolution of hawkeye he fully comprehended all the difficulties and danger he was about to incur
1214,1214,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0019.flac,the world is all there just as it used to be but i can't get at it any more
677,677,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0016.flac,this would be an easy way of doing it but it would not be the best way for the reason that it is too easy to call attention to itself
2583,2583,./dataset/LibriSpeech/test-clean/121/127105/121-127105-0005.flac,i could write to my man and enclose the key he could send down the packet as he finds it
1401,1401,./dataset/LibriSpeech/test-clean/7021/79730/7021-79730-0002.flac,by reason and affection
2539,2539,./dataset/LibriSpeech/test-clean/5683/32866/5683-32866-0012.flac,now that's impossible radie for i really don't think i once thought of him all this evening except just while we were talking
1366,1366,./dataset/LibriSpeech/test-clean/908/31957/908-31957-0014.flac,a ring of amethyst i could not wear here plainer to my sight than that first kiss
1210,1210,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0015.flac,he pulled up a window as if the air were heavy
1635,1635,./dataset/LibriSpeech/test-clean/5105/28240/5105-28240-0011.flac,i left you on a continent and here i have the honor of finding you on an island
